HEADER
VTF File Version,1.1
VTF File Type,0
PID,2466186
Generated on,2023-03-09 10:09:53
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2466186
XRT Version,2022.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x562a4efaf560,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx:pcie-hw-em:7v3:1.0:vadd.link:krnl_vadd_rtl,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
23,1:1:1
18,bank1
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
16,clEnqueueMigrateMemObjects
19,clEnqueueTask
24,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
28,clReleaseCommandQueue
27,clReleaseContext
10,clReleaseDevice
26,clReleaseKernel
17,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
15,clRetainMemObject
14,clSetKernelArg
22,krnl_vadd_rtl
29,krnl_vadd_rtl_1
21,vadd.link
20,xilinx:pcie-hw-em:7v3:1.0

EVENTS
79,0,16460.250741,1,OPENCL_API_CALL,15
80,79,16460.252235,1,OPENCL_API_CALL,15
81,0,16460.255272,2,OPENCL_API_CALL,16
82,81,16460.488469,2,OPENCL_API_CALL,16
83,0,16460.492476,1,OPENCL_API_CALL,17
84,83,16460.496576,1,OPENCL_API_CALL,17
85,0,16460.498323,1,OPENCL_API_CALL,17
86,85,16460.500629,1,OPENCL_API_CALL,17
87,0,16460.501174,4,WRITE_BUFFER,1024,0x5000000000,18,0x7f50ad736700
88,0,16460.502288,1,OPENCL_API_CALL,17
89,88,16460.535489,1,OPENCL_API_CALL,17
90,0,16460.537083,1,OPENCL_API_CALL,17
91,90,16460.542739,1,OPENCL_API_CALL,17
92,0,16460.544703,2,OPENCL_API_CALL,19
93,87,16461.174215,4,WRITE_BUFFER
94,0,16461.202629,6,KERNEL_ENQUEUE,22,23,1,0
95,92,16461.311393,2,OPENCL_API_CALL,19
96,0,16461.315214,1,OPENCL_API_CALL,15
97,96,16461.319037,1,OPENCL_API_CALL,15
98,0,16461.321439,1,OPENCL_API_CALL,15
99,98,16461.323354,1,OPENCL_API_CALL,15
100,0,16461.325597,2,OPENCL_API_CALL,16
101,100,16461.332512,2,OPENCL_API_CALL,16
102,0,16461.334630,1,OPENCL_API_CALL,17
103,102,16461.337059,1,OPENCL_API_CALL,17
104,0,16461.338634,1,OPENCL_API_CALL,17
105,104,16461.340710,1,OPENCL_API_CALL,17
106,0,16461.342294,1,OPENCL_API_CALL,24
107,94,17461.418160,6,KERNEL_ENQUEUE,22,25,0,0
108,0,17461.577960,3,READ_BUFFER,1024,0x5000002000,18,0x7f50adf37700
109,108,17461.885524,3,READ_BUFFER
110,106,17461.907764,1,OPENCL_API_CALL,24
111,0,17461.934403,1,OPENCL_API_CALL,17
112,111,17461.940023,1,OPENCL_API_CALL,17
